AB 名称,AB文件大小,统计的AB内存Kb(估算),冗余内存 Kb(估算),依赖AB数,冗余资源数,   网格数,   材质球,    贴图数,着色器, 图集数,动作文件,音效
uiavgloadingview,0,313147,289960,1,23,0,0,1,0,22,1,0
uiavgloadingview2,0,4320,4320,1,2,0,1,0,1,0,0,0
uiavgplotprefab,0,302699,269699,1,4,0,1,1,1,1,2,0
uiavgprefab,0,352673,311057,1,10,0,1,2,1,2,5,0
uiavgsurprisedprefab,0,97443,76749,0,5,0,0,2,0,2,4,0
uibattlebuffprefab,0,32769,0,0,0,0,0,0,0,0,2,0
uibattleenemytip,0,0,0,3,0,0,0,0,0,0,0,0
uibattleheaddisplayprefab,0,0,0,0,0,0,0,0,0,0,0,0
uibattlehpbuff,0,0,0,0,0,0,0,0,0,0,0,0
uibattlehreoprefab,0,247483,113885,1,25,3,22,0,3,0,8,0
uibattlepauseprefab,0,0,0,1,0,0,0,0,0,0,0,0
uibeachlife,0,227489,120851,7,26,0,12,5,3,5,6,0
uibeachlifecommontips01,0,0,0,1,0,0,0,0,0,0,0,0
uibeachlifecommontips02,0,0,0,1,0,0,0,0,0,0,0,0
uibeachlifefailprefab,0,22685,22685,1,2,0,0,0,0,0,1,0
uibeachlifefinishprefab,0,47618,22685,1,2,0,0,0,0,0,2,0
uibeachlifegetdice,0,0,0,1,0,0,0,0,0,0,0,0
uibeachlifegetdice02new,0,14936,14936,1,6,0,4,0,2,0,0,0
uibeachlifegift,0,0,0,2,0,0,0,0,0,0,0,0
uibeachlifesmallgame,0,222881,174909,3,14,0,1,4,1,4,4,0
uiblackprefab,0,0,0,0,0,0,0,0,0,0,0,0
uibossintroduceprefab,0,214235,13040,1,6,0,3,5,3,5,2,0
uicardphoto,0,45730,45730,1,4,0,0,0,0,0,2,0
uicardphotoshare,0,880661,880661,1,17,0,6,1,3,1,3,0
uicautionprefab,0,32622,6664,1,3,0,2,0,1,0,1,0
uichampionpunch,0,249597,247173,1,12,0,7,1,4,0,0,0
uichampionpunchranking,0,229669,229669,1,4,0,1,1,1,0,0,0
uichampionpunchresult,0,79663,5624,1,3,0,3,0,1,0,3,0
uichampionpunchrule,0,0,0,1,0,0,0,0,0,0,0,0
uichampionpunchtips,0,0,0,1,0,0,0,0,0,0,0,0
uichampionpunchtrial,0,0,0,1,0,0,0,0,0,0,0,0
uichangecardprefab,0,4176,4176,2,2,0,1,0,1,0,0,0
uichangetextpanel,0,229669,229669,1,4,0,1,1,1,0,0,0
uichapterbox,0,267290,267290,0,9,0,2,1,2,0,2,0
uichapterbox_nightmare,0,267290,267290,0,9,0,2,1,2,0,2,0
uichapterbtnprefab,0,5200,5200,1,2,0,1,0,1,0,0,0
uichapterview,0,607866,524370,2,26,2,9,1,8,0,9,0
uichargesuccessprefab,0,329746,329746,1,15,0,4,2,3,1,2,0
uichatcelldataprefab,0,0,0,2,0,0,0,0,0,0,0,0
uichatcellprivateprefab,0,234373,234373,2,6,0,2,1,2,0,0,0
uichatcellsystemprefab,0,234373,234373,2,6,0,2,1,2,0,0,0
uichatcellwgtotherprefab,0,234373,234373,2,6,0,2,1,2,0,0,0
uichatcellwgtselfprefab,0,234373,234373,2,6,0,2,1,2,0,0,0
uichatemojiunitprefab,0,4704,4704,1,2,0,1,0,1,0,0,0
uichatmainfloatcellprefab,0,4704,4704,1,2,0,1,0,1,0,0,0
uichatplayerdetailview,0,229669,229669,1,4,0,1,1,1,0,0,0
uichatprivateview,0,4704,4704,2,2,0,1,0,1,0,0,0
uichatprivateviewcellotherprefab,0,234373,234373,2,6,0,2,1,2,0,0,0
uichatprivateviewcellselfprefab,0,234373,234373,2,6,0,2,1,2,0,0,0
uichatprivateviewtabbtnprefab,0,0,0,2,0,0,0,0,0,0,0,0
uichatsettingview,0,0,0,1,0,0,0,0,0,0,0,0
uichatview,0,4704,4704,3,2,0,1,0,1,0,0,0
uiclone2prefab,0,0,0,1,0,0,0,0,0,0,0,0
uiclonefinishprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uiclonefriendprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uicloneheroitemprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiclonepopup2prefab,0,0,0,2,0,0,0,0,0,0,0,0
uiclonepopupprefab,0,0,0,1,0,0,0,0,0,0,0,0
uicloneprefab,0,128024,97947,1,21,1,12,0,2,0,4,0
uicombatliftprefab,0,169430,169430,1,34,2,12,4,4,4,4,0
uicombatprefab,0,1420174,1226231,4,100,6,34,9,12,8,22,0
uicommondialog,0,17228,17228,1,5,1,2,0,2,0,0,0
uicommondialognocloseprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uicommondialogstory,0,303345,303345,1,8,0,1,1,1,1,3,0
uicommongc,0,0,0,0,0,0,0,0,0,0,0,0
uicommonselectstory,0,42672,7712,1,2,0,0,1,0,1,2,0
uicompetitivegame,0,0,0,1,0,0,0,0,0,0,0,0
uiconferencebuycellprefab,0,5304,5304,1,3,0,2,0,1,0,0,0
uiconferencebuygiftprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiconferencebuyprefab,0,32362,32362,1,3,0,0,0,0,0,2,0
uiconferencebuytipsprefab,0,0,0,1,0,0,0,0,0,0,0,0
uidailydriftguideprefab,0,209279,209279,3,10,0,0,3,0,3,4,0
uidailyexpfinishprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uidailyexpprefab,0,29704,29704,2,6,0,3,0,1,0,1,0
uidailygoalsview,0,49294,49294,1,7,1,2,0,1,0,2,0
uidailygodnessfinishprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uidailygodnessprefab,0,36224,36224,2,11,0,8,0,1,0,1,0
uidailygoldfinishprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uidailygoldprefab,0,76567,76567,2,21,1,13,0,3,0,2,0
uidailymainitem,0,229669,229669,1,4,0,1,1,1,0,0,0
uidailyselcetprefab,0,0,0,2,0,0,0,0,0,0,0,0
uidailyselectitem,0,0,0,1,0,0,0,0,0,0,0,0
uidailyshowitem,0,0,0,0,0,0,0,0,0,0,0,0
uidailyslideprefab,0,64977,64977,2,28,1,22,0,3,0,1,0
uidailyswimmingprefab,0,53711,53711,2,18,1,12,0,3,0,1,0
uidailytraininglistprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uidailytrainingpopup1prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uidailytrainingprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uidailyvirtualfinishprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uidemocombatopen,0,86234,19536,1,4,0,0,2,0,2,4,0
uidesenolactivityprefab,0,0,0,1,0,0,0,0,0,0,0,0
uidesenolcardgoodsprefab,0,297586,236845,1,7,0,3,2,3,1,1,0
uidesenolprefab,0,334764,332412,2,27,4,16,1,4,0,1,0
uidesenolrewardprefab,0,0,0,1,0,0,0,0,0,0,0,0
uidesenolruleprefab,0,0,0,1,0,0,0,0,0,0,0,0
uidiammondheroitem,0,0,0,1,0,0,0,0,0,0,0,0
uidotitem,0,0,0,0,0,0,0,0,0,0,0,0
uidrawcardheroprefab,0,316121,253492,1,17,2,14,0,5,0,4,0
uidrawcardprefab,0,341482,323669,3,17,0,4,2,3,1,4,0
uidrawcardresourcesprefab,0,0,0,2,0,0,0,0,0,0,0,0
uidrawcardshowheroview,0,1705683,917683,1,16,0,2,2,2,2,5,0
uidrawcardsoulawardprefab,0,0,0,2,0,0,0,0,0,0,0,0
uidrawcardsoulcellprefab,0,0,0,1,0,0,0,0,0,0,0,0
uidrawherohead,0,0,0,1,0,0,0,0,0,0,0,0
uidrawitemgoods,0,0,0,1,0,0,0,0,0,0,0,0
uidwaapplyprefab,0,0,0,4,0,0,0,0,0,0,0,0
uidwacombatprefab,0,1236968,1102190,4,95,7,33,8,12,7,21,0
uidwaembattleprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uidwalineupprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uidwamyrecordprefab,0,0,0,1,0,0,0,0,0,0,0,0
uidwapopup1prefab,0,0,0,1,0,0,0,0,0,0,0,0
uidwapopup2prefab,0,0,0,1,0,0,0,0,0,0,0,0
uidwaprefab,0,254695,254695,1,8,0,1,3,1,2,0,0
uidwaruleprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uidwawagerprefab,0,0,0,6,0,0,0,0,0,0,0,0
uidwawdscprefab,0,229669,229669,3,4,0,1,1,1,0,0,0
uidwazsc1,0,14078,0,1,0,0,0,0,0,0,0,0
uidwazsc2,0,229669,229669,1,4,0,1,1,1,0,0,0
uidwazsc3prefab,0,229669,229669,5,4,0,1,1,1,0,0,0
uiemailattachmentcellprefab,0,295098,295098,0,17,1,4,3,4,2,1,0
uiemailcellprefab,0,229669,229669,2,4,0,1,1,1,0,0,0
uiemaildetailview,0,0,0,2,0,0,0,0,0,0,0,0
uiemailview,0,229669,229669,3,4,0,1,1,1,0,0,0
uiembattleheroname,0,0,0,1,0,0,0,0,0,0,0,0
uiembattleprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiequipawaken,0,266267,236357,1,7,0,8,1,3,0,1,0
uiequipbuymaterialdialog,0,242193,242193,1,7,1,2,1,2,0,0,0
uiequipcheckpopupprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiequipmentcardexchangeprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiequipmentcardpreviewprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiequipmentdevelopmentprefab,0,314494,244093,1,10,0,6,1,2,0,3,0
uiequippopup2prefab,0,369999,369999,1,28,0,14,1,2,0,6,0
uiequippopupprefab,0,369999,369999,1,28,0,14,1,2,0,6,0
uiequipprefabnew,0,59664,59664,0,11,0,2,2,1,2,2,0
uiequipprefabnewnew,0,59664,59664,0,11,0,2,2,1,2,2,0
uiequipsuit,0,229669,229669,1,4,0,1,1,1,0,0,0
uiequipupgrade,0,258911,232685,1,5,0,4,1,2,0,1,0
uiequipview,0,162272,135206,2,34,5,15,4,5,4,3,0
uieverydaycard_new,0,22752,22752,1,2,0,0,0,0,0,1,0
uieverydayprefab_new,0,0,0,2,0,0,0,0,0,0,0,0
uiexchangeprefab,0,0,0,1,0,0,0,0,0,0,0,0
uifateactivateitemprefab,0,13960,13960,1,2,0,0,1,0,1,0,0
uifateactivateview,0,30583,6664,2,3,0,2,0,1,0,1,0
uifighterrebirthprefab,0,147601,56689,1,11,2,5,0,2,0,5,0
uifighterrebirthprefab02,0,0,0,2,0,0,0,0,0,0,0,0
uifightpowerchangeprefab,0,169430,169430,1,34,2,12,4,4,4,4,0
uifinishdwaprefab,0,77100,77100,1,6,0,0,0,0,0,3,0
uifinishgameoverprefab,0,0,0,0,0,0,0,0,0,0,0,0
uifinishguildbattleprefab,0,77100,77100,1,6,0,0,0,0,0,3,0
uifinishloseprefab,0,275282,275282,1,8,0,1,1,1,0,2,0
uifinishprefab,0,348681,348681,1,28,3,12,0,5,0,5,0
uifinishwinnerprefab,0,277583,252354,1,6,0,1,1,1,0,2,0
uifpsprefab,0,0,0,1,0,0,0,0,0,0,0,0
uifriendcellprefab,0,0,0,1,0,0,0,0,0,0,0,0
uifrienddetailview,0,229669,229669,1,4,0,1,1,1,0,0,0
uifriendtheirranksprefab,0,250185,247577,1,12,3,6,1,3,0,0,0
uifriendview,0,262031,262031,4,7,0,1,1,1,0,2,0
uifunctiontrailerprefab,0,49748,9680,1,4,0,3,0,2,0,2,0
uifunctiontrailerprefab_new,0,2142339,91864,5,21,8,19,5,4,5,5,0
uigenetipsprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uigoldprefab,0,319605,243985,1,10,1,7,1,3,0,3,0
uigoodsprefab,0,281845,281845,0,19,3,8,2,4,1,0,0
uigoodstipsprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguidedemonstrationprefab,0,417496,417496,3,24,1,1,8,1,8,4,0
uiguideprefab,0,438354,438354,5,27,1,1,9,1,9,5,0
uiguildamusementhallprefab,0,4488,0,1,0,0,1,0,1,0,0,0
uiguildapplylimitpanel,0,0,0,1,0,0,0,0,0,0,0,0
uiguildawardprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbattleawardprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbattlecheckprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbattlefightlistcellprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildbattlefightlistprefab,0,0,0,2,0,0,0,0,0,0,0,0
uiguildbattlelineupitemprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbattlelineupprefab,0,38488,3016,2,1,0,1,0,1,0,2,0
uiguildbattleprefab,0,235239,229669,1,4,0,1,1,1,0,1,0
uiguildbattlereportprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbattleruleprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildboss2prefab,0,256757,256757,1,8,0,2,1,2,0,1,0
uiguildbossfinishprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uiguildbossitemprefab,0,272384,249749,1,13,2,6,1,3,0,1,0
uiguildbosslibrarycardprefab,0,6132,6132,2,3,1,1,0,1,0,0,0
uiguildbossmainprefab,0,256926,233829,2,6,0,2,1,2,0,1,0
uiguildbosspopupprefab,0,247690,247690,1,6,0,1,2,1,1,0,0
uiguildbossrankingprefab,0,0,0,2,0,0,0,0,0,0,0,0
uiguildbossrankitem,0,0,0,1,0,0,0,0,0,0,0,0
uiguildbossranklist1prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbossranklist2prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildbossranklist3prefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildbossruleprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildcdrgiftsprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildchangenamepop,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildcollectprefab,0,269009,269009,2,28,1,19,1,6,0,0,0
uiguildexchangaskforview,0,0,0,2,0,0,0,0,0,0,0,0
uiguildexchangeaskforcellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildexchangegetview,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildhallprefab,0,61778,0,1,0,0,0,0,0,0,2,0
uiguildintrantinfopanel,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildlbadgeprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildleveluptips,0,37511,37511,0,10,1,6,0,1,0,1,0
uiguildlistnameprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildlistprefab,0,242193,242193,2,7,1,2,1,2,0,0,0
uiguildlocktipsprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildlottery,0,269056,269056,1,14,1,6,1,3,0,1,0
uiguildlotteryranklist,0,12524,12524,1,3,1,1,0,1,0,0,0
uiguildlpopupprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildmapprefab,0,94722,94722,2,29,3,16,0,6,0,2,0
uiguildmembercreatenameprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildmemberdetails,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildmemberfriendprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildmemberimpeachmentprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildmembermailprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildnoticenewprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildranklistprefab,0,229669,229669,2,4,0,1,1,1,0,0,0
uiguildrecruitpanel,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildredpacketprefab,0,265504,265504,1,11,1,4,1,2,0,1,0
uiguildredpacketranking1prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildredpacketranking2prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildredpacketselectprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildresearchprefab,0,309401,308185,5,41,3,31,1,6,0,0,0
uiguildtreasurebossnewprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiguildtreasurebosswinprefab,0,252354,252354,1,6,0,1,1,1,0,1,0
uiguildtreasurechooseheroprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiguildtreasuretimenewprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiheadicon,0,0,0,0,0,0,0,0,0,0,0,0
uiherocardattributeprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherocardbigprefab,0,0,0,0,0,0,0,0,0,0,0,0
uiherocarddetailsprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherocardprefabnew,0,55236,29923,1,5,0,3,0,2,0,2,0
uiherocultivateprefab,0,310647,310647,2,22,2,11,1,3,0,2,0
uiherocultivatestrprefab,0,356363,349351,4,14,0,3,3,3,2,2,0
uiherodanprefab,0,649220,618300,2,36,5,13,4,2,3,6,0
uiheroequippopupprefab,0,229669,229669,2,4,0,1,1,1,0,0,0
uiheroequipprefab,0,290110,290110,2,14,0,5,1,3,0,2,0
uiheroequipprefabnew,0,60441,60441,2,10,0,4,0,2,0,2,0
uiherofateitemiconprefab,0,0,0,0,0,0,0,0,0,0,0,0
uiherofateitemprefab,0,0,0,1,0,0,0,0,0,0,0,0
uiherofateprefab,0,0,0,2,0,0,0,0,0,0,0,0
uiherogenepopup1prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherogenepopup2prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherogeneprefab,0,370919,279531,2,10,0,2,1,2,0,6,0
uiherogeneunlockpopupprefab,0,41932,25352,1,5,0,2,0,1,0,2,0
uiherogradepopupprefab,0,229669,229669,2,4,0,1,1,1,0,0,0
uiherogradeprefab,0,300296,300296,2,18,0,7,2,3,1,2,0
uiherointroprefab,0,32865,4972,1,2,1,1,0,1,0,1,0
uiheroleverupprefab,0,257781,257781,0,11,1,3,2,3,1,0,0
uiheroleverupprefabnew,0,18300,18300,1,5,1,2,0,2,0,0,0
uiheroskillunlockpopupprefab,0,41932,25352,1,5,0,2,0,1,0,2,0
uiherostarlevelpopup1prefab,0,298337,298337,2,18,1,10,1,3,0,1,0
uiherostarlevelpopup2prefab,0,312081,312081,1,23,1,13,1,2,0,3,0
uiherostarlevelpopup2prefab_new,0,372039,372039,1,28,0,14,1,2,0,6,0
uiherostarlevelprefab,0,266535,241581,2,11,0,8,1,3,0,1,0
uiherostarupprefab,0,306674,229669,1,4,0,1,1,1,0,3,0
uiherotipsprefab,0,295098,295098,1,17,1,4,3,4,2,1,0
uiherotopprefab,0,312081,312081,1,23,1,13,1,2,0,3,0
uiherotopprefab_new,0,372039,372039,1,28,0,14,1,2,0,6,0
uiherozodiacbackpackcellprefab,0,280584,257781,0,11,1,3,2,3,1,1,0
uiherozodiacbackpackdetailprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherozodiacbackpackequippedprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherozodiacbackpackprefab,0,473006,367973,3,35,2,20,1,5,0,9,0
uiherozodiacdecomposeprefab,0,305294,305294,1,21,2,11,1,3,0,2,0
uiherozodiacdetailprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherozodiacpropertyexplainprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherozodiacresonanceprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uiherozodiacstarprefab,0,317735,271289,1,16,0,9,1,4,0,3,0
uiherozodiacstrongerprefab,0,302607,242325,1,10,0,7,2,4,1,2,0
uihonokoquestionprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uihpbarprefab,0,0,0,0,0,0,0,0,0,0,0,0
uiknapsackcompound,0,229669,229669,1,4,0,1,1,1,0,0,0
uiknapsackprefab,0,256760,256760,3,8,0,2,1,2,0,1,0
uiletterchallenge,0,138523,43843,1,11,1,9,0,2,0,6,0
uiletterchallengecomplete,0,54991,27216,1,7,2,4,0,2,0,1,0
uiletterchallengetitle,0,29867,6344,1,3,0,2,0,1,0,1,0
uilevelbox,0,37621,37621,0,5,0,1,0,1,0,2,0
uilevelbox_nightmare,0,37621,37621,0,5,0,1,0,1,0,2,0
uilevelboxawardprefab,0,0,0,1,0,0,0,0,0,0,0,0
uilevelempopupprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uilevelemprefab2,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelemprefab3,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelemprefab4,0,46265,46265,1,4,0,0,0,0,0,2,0
uileveljypopup2prefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uileveljypopupprefab,0,229669,229669,2,4,0,1,1,1,0,0,0
uileveljyprefab3,0,46265,46265,1,4,0,0,0,0,0,2,0
uileveljyprefab4,0,46265,46265,1,4,0,0,0,0,0,2,0
uileveljyprefab5,0,46265,46265,1,4,0,0,0,0,0,2,0
uileveljyprefab_1,0,229669,229669,1,4,0,1,1,1,0,0,0
uilevelopenprefab,0,127644,18388,1,4,5,12,0,1,0,4,0
uilevelopenprefab_close,0,43377,43377,0,8,0,3,0,2,0,2,0
uilevelprefab10,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelprefab10_2,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelprefab3,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelprefab5,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelprefab8,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelprefab8_2,0,46265,46265,1,4,0,0,0,0,0,2,0
uilevelptawardprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uilevelptmopendprefab,0,0,0,1,0,0,0,0,0,0,0,0
uilevelptmopupgoodsprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uilevelptmopupprefab,0,12524,12524,1,3,1,1,0,1,0,0,0
uilevelptpopupprefab,0,229669,229669,2,4,0,1,1,1,0,0,0
uilibrarycardprefab,0,6132,6132,2,3,1,1,0,1,0,0,0
uiloading,0,43769,43769,1,8,2,2,0,2,0,1,0
uiloading1prefab,0,43769,43769,9,8,2,2,0,2,0,1,0
uiloading3prefab,0,0,0,9,0,0,0,0,0,0,0,0
uiloading6prefab,0,367289,196652,1,10,2,28,0,7,0,5,0
uiloading7prefab,0,43769,43769,2,8,2,2,0,2,0,1,0
uiloginprefab1,0,89698,15656,2,8,2,8,0,2,0,4,0
uimainprefab,0,647972,457969,3,39,1,20,5,5,4,13,0
uimopupsuccess,0,5220,0,1,0,0,0,0,0,0,1,0
uinewlevelopen,0,68170,44295,1,6,0,0,2,0,2,2,0
uinormalgreendotprefab,0,0,0,0,0,0,0,0,0,0,0,0
uinormalreddotprefab,0,0,0,0,0,0,0,0,0,0,0,0
uioa2048game,0,0,0,1,0,0,0,0,0,0,0,0
uioaaddupcellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uioaaddupviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioaarenacellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uioaarenaviewprefab,0,0,0,2,0,0,0,0,0,0,0,0
uioaarrowawardview,0,0,0,3,0,0,0,0,0,0,0,0
uioaarrowbuyview,0,229669,229669,1,4,0,1,1,1,0,0,0
uioaarrowcellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uioaarrowrankcell,0,229669,229669,1,4,0,1,1,1,0,0,0
uioaarrowrankview,0,229669,229669,3,4,0,1,1,1,0,0,0
uioaarrowsendcell,0,0,0,1,0,0,0,0,0,0,0,0
uioaarrowsendview,0,229669,229669,3,4,0,1,1,1,0,0,0
uioaarrowview,0,526091,497352,1,26,0,16,2,7,1,2,0
uioaattacklabdouble,0,0,0,1,0,0,0,0,0,0,0,0
uioabeachlife,0,0,0,1,0,0,0,0,0,0,0,0
uioacandiesboxcellprefab,0,280415,280415,1,6,0,1,2,1,1,0,0
uioacandiesboxviewprefab,0,285719,285719,3,9,0,3,2,2,1,0,0
uioacandiesexchangecellprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioacandiesexchangeviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioacandiespopupprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioacandiesprefab,0,5472,5472,1,3,0,2,0,1,0,0,0
uioacandiessendcellprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioacandiessendviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioachampionpunch,0,0,0,1,0,0,0,0,0,0,0,0
uioachildrendayloginprefab,0,0,0,2,0,0,0,0,0,0,0,0
uioacoinboxcellprefab,0,280415,280415,1,6,0,1,2,1,1,0,0
uioacoinboxviewprefab,0,285719,285719,3,9,0,3,2,2,1,0,0
uioacoinexchangecellprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioacoinexchangeviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioacoinprefab,0,0,0,1,0,0,0,0,0,0,0,0
uioacoinsendcellprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioacoinsendviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioadailyprepaid,0,7760,7760,1,5,0,4,0,1,0,0,0
uioadailyprepaidreward,0,0,0,1,0,0,0,0,0,0,0,0
uioadailywelfareprefab,0,18021,18021,1,2,0,0,1,0,1,0,0
uioadiamondviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioadiscountcellprefab,0,234973,234973,1,7,0,3,1,2,0,0,0
uioadiscountviewprefab,0,12524,12524,2,3,1,1,0,1,0,0,0
uioadiscountweekcellprefab,0,234973,234973,1,7,0,3,1,2,0,0,0
uioadoubledropnumberprefab,0,0,0,1,0,0,0,0,0,0,0,0
uioadoubledropprefab,0,0,0,1,0,0,0,0,0,0,0,0
uioadragonboatfestivalloginprefab,0,0,0,2,0,0,0,0,0,0,0,0
uioadrawcardrankitem,0,229669,229669,1,4,0,1,1,1,0,0,0
uioadrawcardruleitem,0,0,0,1,0,0,0,0,0,0,0,0
uioadrawcardshowbg,0,0,0,0,0,0,0,0,0,0,0,0
uioafestivallogincellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uioafestivalloginprefab,0,0,0,2,0,0,0,0,0,0,0,0
uioafinalexamawarddouble,0,0,0,1,0,0,0,0,0,0,0,0
uioafinalexamgolddouble,0,0,0,1,0,0,0,0,0,0,0,0
uioafireworksboxcellprefab,0,280415,280415,1,6,0,1,2,1,1,0,0
uioafireworksboxviewprefab,0,285719,285719,3,9,0,3,2,2,1,0,0
uioafireworksexchangecellprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioafireworksexchangeviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioafireworksprefab,0,0,0,1,0,0,0,0,0,0,0,0
uioafireworkssendcellprefab,0,281845,281845,1,19,3,8,2,4,1,0,0
uioafireworkssendviewprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioafirstrechargeprefab,0,269132,265872,1,11,2,5,1,2,0,1,0
uioafortunecatview,0,131953,130809,1,21,0,9,3,1,3,3,0
uioafundcellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uioafundpageprefab,0,0,0,3,0,0,0,0,0,0,0,0
uioafundwelfarecell,0,0,0,2,0,0,0,0,0,0,0,0
uioafundwelfarepage,0,0,0,4,0,0,0,0,0,0,0,0
uioagoddessfightingdouble,0,0,0,1,0,0,0,0,0,0,0,0
uioagoldblessingprefab,0,0,0,1,0,0,0,0,0,0,0,0
uioagoldcellprefab,0,229669,229669,1,4,0,1,1,1,0,0,0
uioagoldenegg,0,644827,574631,1,46,0,9,16,3,16,4,0
