动作名称,占用内存
eff_bradwong_pose,2228,eff_bradwong_pose
eff_buff_alreadybuy,2368,eff_buff_alreadybuy,uitrialawardbuffprefab,uitrialselectbuffprefab
eff_buff_anger_increase,2576,eff_buff_anger_increase
eff_buff_anger_reduce,2632,eff_buff_anger_reduce
eff_buff_curse,2912,eff_buff_curse
eff_buff_revive,4516,eff_buff_revive
eff_chapter_full,2404,eff_chapter_full
eff_chapter_lock,4600,eff_chapter_lock
eff_chapter_star,2368,eff_chapter_star,uilevelemprefab2,uilevelemprefab3,uilevelemprefab4,uileveljyprefab3,uileveljyprefab4,uileveljyprefab5,uilevelprefab10,uilevelprefab10_2,uilevelprefab3,uilevelprefab5,uilevelprefab8,uilevelprefab8_2
eff_chapter_triangle,2204,eff_chapter_triangle,uichapterview
eff_close_box,2108,eff_open_box,uichapterbox,uichapterbox_nightmare,uichapterview,uilevelbox,uilevelbox_nightmare
eff_combat_down,2400,eff_combat_down,uicombatliftprefab,uifightpowerchangeprefab
eff_combat_effectiveness,2996,eff_combat_effectiveness,uitrialselectdifficultyprefab,uizodiacdefense
eff_combat_up,2400,eff_combat_up,uicombatliftprefab,uifightpowerchangeprefab
eff_combo_prompt,3348,eff_combo_prompt,uicombatprefab,uidwacombatprefab
eff_congratulations_background,2312,eff_congratulations_background3,uistarstonecardgoodsprefab
eff_congratulations_background02,2312,eff_congratulations_background2,eff_congratulations_background4,eff_congratulations_background5,eff_congratulations_background6,uistarstonecardgoodsprefab
eff_consume_star,4364,eff_consume_star,uitrialselectbuffprefab
eff_cruise_card,9968,eff_cruise_card
eff_diamond,15856,eff_fortunecat,uioafortunecatview
eff_drawcard_NR,0,eff_drawcard_nr
eff_drawcard_SR,0,eff_drawcard_sr
eff_drawcard_UR_Marieroes,0,eff_drawcard_ur_marieroes,eff_drawcard_ur_nyotengu,eff_drawcard_ur_phase4
eff_drawcard_UR_Raidou,0,eff_drawcard_ur_raidou
eff_earth_03,3172,eff_earth_03,uirandomcard2prefab
eff_earth_connection,2772,eff_earth_connection,uirandomcard2prefab,uistarstonecardgoodsprefab
eff_elliot_uniqueskills_feedback,3108,eff_elliot_uniqueskills_feedback
eff_equipment,2572,eff_equipment,p_map_main_equipmentevolution
eff_equipment2,7452,eff_equipment_open,p_map_main_equipmentevolution
eff_equipment_background,2368,eff_equipment_background
eff_equipment_begin,2300,eff_equipment,p_map_main_equipmentevolution
eff_equipment_box,2572,eff_equipment_box
eff_equipment_value,2640,eff_equipment_value
eff_fighter_revivie,6492,eff_fighter_revivie,uifighterrebirthprefab
eff_frame,2512,eff_frame,eff_frame_xiao,uiguildlottery,uiletterchallenge,uioafirstrechargeprefab,uiresourcejumpprefab,uisignprefab,uitaskviewprefab
eff_frame2,2280,eff_frame2
eff_guildbattle_prompt,3800,eff_guildbattle_prompt01,eff_guildbattle_prompt02,eff_guildbattle_prompt03
eff_hero_hayate_skill02_5,2896,eff_hayate_uniqueskills
eff_herocard_frame,2316,eff_herocard_frame,uiherocardprefabnew
eff_honoka_dlc_01_idle,2300,eff_honoka_dlc_01_idle
eff_honor_team01,2192,eff_honor_team01,uisenteprefab
eff_janLee_uniqueskills,5220,eff_janlee_uniqueskills
eff_kasumiB_victory,2300,eff_kasumib_victory
eff_kasumi_uniqueskills,2960,eff_kasumi_uniqueskills
eff_kokoro_minskill,12972,eff_kokoro_minskill
eff_kokoro_pose,2192,eff_kokoro_pose
eff_kokoro_uniqueskills1,6380,eff_kokoro_uniqueskills01
eff_kokoro_uniqueskills2,13276,eff_kokoro_uniqueskills02
eff_leon_minskill,6192,eff_leon_minskill
eff_leon_pose,2328,eff_leon_pose
eff_leon_uniqueskill,5548,eff_leon_uniqueskills
eff_limitless_fire,2724,eff_limitless_fire
eff_mariposa_minskill,6168,eff_mariposa_minskill
eff_mariposa_pose,2192,eff_mariposa_pose
eff_mariposa_trail,2332,eff_mariposa_uniqueskills
eff_mariposa_trail2,2164,eff_mariposa_minskill
eff_mariposa_uniqueskills,8460,eff_mariposa_uniqueskills
eff_mila_minskill,13660,eff_mila_minskill
eff_mila_uniqueskills,7044,eff_mila_uniqueskills
eff_open_box,4376,eff_open_box,uichapterbox,uichapterbox_nightmare,uichapterview,uilevelbox,uilevelbox_nightmare
eff_outline01,2192,eff_outline01,eff_outline02,eff_outline03,eff_outline04,eff_outline05,eff_outline06,uiguildmapprefab
eff_outline01_b,2192,eff_outline01_b,eff_outline02_b,eff_outline03_b,eff_outline04_b,eff_outline05_b,eff_outline06_b
eff_pata_prize_mo,2368,eff_pata_prize
eff_phase4_minskill,5052,eff_phase4_minskill
eff_phase4_pose,3672,eff_phase4_pose
eff_plus_flashing,2192,eff_plus_flashing,uiherogeneprefab
eff_plus_sign,2432,eff_plus_sign
eff_pool_camera_speedline_end,2232,eff_pool_camera_speedline_end
eff_pool_camera_speedline_start,2232,eff_pool_camera_speedline_start
eff_pool_water,4728,eff_pool_water
eff_practice,4936,eff_practice,uiherocultivatestrprefab
eff_prop_rim,2500,eff_prop_rim,uipropprefab
eff_qte_born,2988,eff_qte_born
eff_qte_born02,3048,eff_qte_born
eff_qte_born03,3048,eff_qte_born
eff_qte_clicked,2408,eff_qte_button,eff_qte_fighting
eff_qte_clicked2,2688,eff_qte_fighting
eff_qte_clicked_fade,2580,eff_qte_clicked_fade
eff_qte_color_change,3460,eff_qte_color_change
eff_qte_color_change2,2708,eff_qte_color_change
eff_qte_color_change3,3048,eff_qte_color_change
eff_qte_cue,2368,eff_qte_cue,eff_qte_fighting
eff_qte_cue02,2944,eff_qte_button
eff_qte_cue_fade,2580,eff_qte_cue_fade
eff_qte_evaluation,2464,eff_battle_evaluation,eff_qte_evaluation,uicombatprefab,uidwacombatprefab
eff_qte_evaluation_text01,2568,eff_qte_evaluation
eff_qte_evaluation_text02,2476,eff_qte_evaluation
eff_qte_fail,2824,eff_qte_fail
eff_qte_produce,2716,eff_qte_button,eff_qte_fighting,eff_qte_produce
eff_qte_produce_fade,2476,eff_qte_produce_fade
eff_qte_success,2616,eff_qte_button
eff_raidou_uniqueskills,4532,eff_raidou_uniqueskills,eff_raidou_uniqueskills_dlc_01
eff_range_selection_green,2228,eff_range_selection,placearea,placearea_two
eff_range_selection_red,2228,eff_range_selection,placearea,placearea_two
eff_range_selection_white,2228,eff_range_selection,placearea,placearea_two
eff_rig_minskill,2764,eff_rig_minskill,eff_rig_minskill_dlc_01
eff_rig_pose,3768,eff_rig_pose,eff_rig_pose_dlc_01
eff_rig_uniqueskills,3832,eff_rig_uniqueskills,eff_rig_uniqueskills_dlc_01
eff_ring_breathing,2640,eff_ring_breathing,eff_ring_scale
eff_rotate_bg,2164,eff_rotate_bg,uicloneprefab
eff_scence_buff,2632,eff_scence_buff
eff_select_avatar,2932,eff_select_avatar,uicloneprefab
eff_select_role_l,2820,eff_select_role,uicombatprefab,uidwacombatprefab
eff_select_role_s,2472,uidwacombatprefab
eff_select_role_s_ui_01,2368,uidwacombatprefab
eff_selected_blue,2708,eff_lock_target,eff_selected_blue
eff_shield,6024,eff_shield
eff_smashing_eggs,4480,eff_goldenegg,uioagoldenegg
eff_suipian_02,2608,eff_suipian_02,uiherostarlevelpopup1prefab
eff_surfing_slide,3452,eff_surfing_slide,uidailyslideprefab
eff_take_pictures,2576,eff_take_pictures
eff_take_pictures2,2232,eff_take_pictures
eff_time_limit,2768,eff_time_limit,uidrawcardprefab
eff_transition_N,4728,eff_transition_n,eff_transition_r_sr
eff_transition_UR,7200,eff_transition_ur_marieroes
eff_transition_UR_Raidou,5124,eff_transition_ur_raidou
eff_trial_integral,3024,eff_trial_integral,uitrialprefab
eff_trial_position,2368,eff_trial_position,uitrialprefab
eff_ui_AVG,2164,eff_ui_avg
eff_ui_UIArena_jiangbei_loop_01_chibang,3148,eff_ui_uiarena_jiangbei_loop_01,eff_ui_uiarena_jiangbei_loop_02,eff_ui_uiarena_jiangbei_open_01,eff_ui_uiarena_jiangbei_open_02
eff_ui_UIArena_jiangbei_open_01_chibangshandong,4100,eff_ui_uiarena_jiangbei_open_01,eff_ui_uiarena_jiangbei_open_02
eff_ui_bollRoot_shengji_first,0,eff_ui_bollroot_shengji1
eff_ui_bollRoot_zdl_first,0,eff_ui_bollroot_zdl
eff_ui_kong_idle,2752,kong,kong_lock,kong_lock_black
eff_ui_line2,2352,eff_ui_line2,uidrawcardprefab
eff_ui_line3,2272,eff_ui_line3
eff_ui_poolparty,4516,eff_ui_poolparty,uidailyswimmingprefab
eff_ui_progress_bar,2228,eff_ui_progress_bar
eff_ui_uniqueskills,2804,eff_ui_uniqueskills
eff_ui_ycpd_lose2,2268,eff_ui_ycpd_lose
eff_ui_zhangjie_open_02,3432,uilevelopenprefab
eff_vertigo,2300,eff_vertigo
eff_zack_island_gold,3080,eff_zack_island_gold,uidailygoldprefab
eff_zack_minskill,3724,eff_zack_minskill
eff_zack_pose,4372,eff_zack_pose
eff_zack_uniqueskills,7244,eff_zack_uniqueskills
eff_zizhi_13,2280,eff_zizhi_13
ein_gacha_show,0,ein_gacha_show
ein_pose,0,ein_pose
ein_uniqueskills,0,ein_uniqueskills
ein_victory,0,ein_victory
elliot_gacha_show,0,elliot_gacha_show
elliot_pose,0,elliot_pose
elliot_uniqueskills,0,elliot_uniqueskills
elliot_victory,0,elliot_victory
endure,0,endure
exercise_camera_chest,0,exercise_camera_chest
exercise_camera_soldier,0,exercise_camera_soldier
existl,0,existl
fallintwater,92576,s_kasumi_02_battle
fly,13368,i_ayanekuwu_01
fly,0,i_bird_01,p_map_main_cabin,p_map_main_cliff,p_map_main_gold,p_map_main_landingfield,p_map_main_ninjia
formpage_in,0,formpage_in
formpage_in_L,0,formpage_in_l
formpage_out,0,formpage_out
framebox_in,0,framebox_in
framebox_out,0,framebox_out
gacha_animation_in,3568,gacha_animation_in
goodsicon_in_1,2720,goodsicon_in_1
guide_new_arrow_animation,0,guide_new_arrow_animation
guild_scene_item_foward,0,uiguildhallprefab
guild_scene_item_reverse,0,uiguildhallprefab
guildhall_camera_in,0,guildhall_camera_in
hand_animation1,0,hand,uidailydriftguideprefab,uiguidedemonstrationprefab,uiguideprefab,uiswimmingpoolguideprefab
hand_animation2,0,hand,uidailydriftguideprefab,uiguidedemonstrationprefab,uiguideprefab,uiswimmingpoolguideprefab
hand_animation3,0,hand,uidailydriftguideprefab,uiguidedemonstrationprefab,uiguideprefab,uiswimmingpoolguideprefab
hand_animation4,0,hand,uidailydriftguideprefab,uiguideprefab,uiswimmingpoolguideprefab
hayabusa_gacha_show,0,hayabusa_gacha_show
hayabusa_pose,0,hayabusa_pose
hayabusa_uniqueskills,0,hayabusa_uniqueskills
hayabusa_victory,0,hayabusa_victory
hayateB_gacha_show,0,hayateb_gacha_show
hayateB_pose,0,hayateb_pose
hayateB_uniqueskills,0,hayateb_uniqueskills
hayateB_victory,0,hayateb_victory
hayateBkasumialphal_doubleuniqueskills,0,hayatebkasumialphal_doubleuniqueskills
hayateBkasumialphal_pose,0,hayatebkasumialphal_pose
hayate_gacha_show,0,hayate_gacha_show
helenadouglasB_01_pose,0,helenadouglasb_01_pose
helenadouglasB_01_uniqueskills,0,helenadouglasb_01_uniqueskills
helenadouglasB_gacha_show,0,helenadouglasb_gacha_show
helenadouglasB_pose,0,helenadouglasb_pose
helenadouglasB_uniqueskills,0,helenadouglasb_uniqueskills
helenadouglasB_victory,0,helenadouglasb_victory
helenadouglas_gacha_show,0,helenadouglas_gacha_show
herocard_animtionobj,0,herocard_animtionobj
hitomi_gacha_show,0,hitomi_gacha_show
hitomi_pose,0,hitomi_pose
hitomi_uniqueskills,0,hitomi_uniqueskills
hitomi_uniqueskills01,0,hitomi_uniqueskills01
hitomi_uniqueskills02,0,hitomi_uniqueskills02
hitomi_uniqueskills03,0,hitomi_uniqueskills03
honoka_gacha_show,0,honoka_gacha_show
honoka_pose,0,honoka_pose
honoka_uniqueskills,0,honoka_uniqueskills
honoka_victory,0,honoka_victory
idle,220420,h_marierose_show_animator
idle,89496,h_leon_show_animator
idle,184232,h_hitomi_show_animator
idle,180880,s_kasumi_01_battle
idle,63908,p_map_main_dartactivities
idle,147400,s_helenadouglas_01_battle
idle,26728,p_map_main_japaninterface
idle,150492,m_machine_01
idle,146432,h_tina_show_animator
idle,225036,h_zake_reporter_bar,p_map_main_bar
idle,48820,p_map_main_japaninterface
idle,112356,h_bassb_show_animator
idle,93716,h_christie_show_animator
idle,49472,h_ein_show_animator
idle,456440,h_kasumi_touch_start
idle,185188,h_kasumib_show_animator
idle,117552,h_elliot_show_animator
idle,122336,h_ryuhayabusa_show_animator
idle,55664,h_raidou_show_animator
idle,93732,h_rig_show_animator
idle 1,81796,h_kasumi_show_animator
idle 1,93920,h_helenadouglas_show_animator
idle 1,62636,h_momiji_show_animator
idle 1,126648,h_alpha152_show_animator
idle 1,112728,h_mariposab_show_animator
idle 1,68240,h_mila_show_animator
idle 1,74940,h_zack_show_animator
idle 1,76184,h_bradwong_show_animator
idle 1,65136,h_bayman_show_animator
idle 1,76820,h_rachel_show_animator
idle 1,42164,h_phase4_show_animator
idle 1,83236,h_ayane_show_animator
idle 1,152720,h_nyotengu_show_animator
idle 1,35828,h_bass_show_animator
idle 1,126776,h_ayaneb_show_animator
idle 1,88544,h_janlee_show_animator
idle 1,82856,h_hayateb_show_animator
idle 1,154068,h_leifang_show_animator
idle 1,85640,h_hayate_show_animator
idle 1,165772,h_kokoro_show_animator
idle 1,77672,h_kasumialpha_show_animator
idle 1,95216,h_helenadouglasb_show_animator
idle 1,111160,h_mariposa_show_animator
idle1,106324,h_genfu_show_animator
idle2,102160,p_map_main_japaninterface
idle2,104580,m_machine_01
idle2,137096,p_map_main_japaninterface
idle2,299844,s_kasumi_01_battle
idle2,408924,p_map_main_dartactivities
idle2,259784,s_helenadouglas_01_battle
idle3,60828,s_helenadouglas_01_battle
idle3,30248,m_machine_01
idle3,72628,s_kasumi_01_battle
idle3,55240,h_helenadouglas_show_animator
idle5,120640,s_kasumi_01_battle
idle5,88164,s_helenadouglas_01_battle
idle6,70336,s_kasumi_01_battle
idle6,53484,s_helenadouglas_01_battle
ilde 1,106076,h_honoka_show_animator
in,217312,i_ayanehands_01
injure,23024,m_machine_01
injure2,14948,m_machine_01
injure3,45616,m_machine_01
injure4,17984,m_machine_01
injured,45340,q_sodierm_01
injured00,9992,h_zackgold_01
injured01,33828,h_zackgold_01
injured02,43928,h_zackgold_01
injured03,54028,h_zackgold_01
injured04,51200,h_zackgold_01
injured05,72208,h_zackgold_01
janlee_gacha_show,0,janlee_gacha_show
jump,66312,m_ninjiam_04
jump,102768,m_ninjiam_01
jump,87488,m_ninjiaf_01
jump,143816,s_helenadouglas_01_battle
jump,342716,p_map_main_cabin
jump,164968,s_kasumi_01_battle
jumpdie,68324,m_ninjiam_01
jumpdie,89548,m_ninjiaf_01
jumpdie,75852,m_ninjiam_04
jumpwater,157352,m_ninjiam_04
jumpwater,199844,m_ninjiaf_01
jumpwater,195216,m_ninjiam_01
kaichang,0,eff_zhandou_guochang,uicombatprefab,uidwacombatprefab
kasumiB_gacha_show,0,kasumib_gacha_show
kasumiB_pose,0,kasumib_pose
kasumiB_uniqueskills,0,kasumib_uniqueskills
kasumi_gacha_show,0,kasumi_gacha_show
kasumialpha_gacha_show,0,kasumialpha_gacha_show
kasumialpha_pose,0,kasumialpha_pose
kasumialpha_uniqueskills,0,kasumialpha_uniqueskills
kasumialpha_victory,0,kasumialpha_victory
keepready,57980,s_helenadouglas_01_battle
keepready,70180,s_kasumi_01_battle
kokoro_uniqueskills,0,kokoro_uniqueskills
leftsmallstep,113924,s_helenadouglas_01_battle
leftsmallstep,119152,s_kasumi_01_battle
leifang_gacha_show,0,leifang_gacha_show
leifang_pose,0,leifang_pose
leifang_uniqueskills,0,leifang_uniqueskills
leon_gacha_show,0,leon_gacha_show
leon_pose,0,leon_pose
leon_uniqueskills,0,leon_uniqueskills
list_appears_animation,0,list_appears_animation
list_down_animation,0,list_down_animation
lock_shaking,2640,uiherogeneprefab
login_blackbg_animation,0,login_blackbg_animation
login_blackbg_animation_2,0,login_blackbg_animation_2
login_blackbg_animation_3,0,login_blackbg_animation_3
mainView_camera,0,mainview_camera
mapmainGold_loop_animation,0,mapmaingold_loop_animation
marierose_gacha_show,0,marierose_gacha_show
marierose_pose,0,marierose_pose
marierose_uniqueskills,0,marierose_uniqueskills
marierose_victory,0,marierose_victory
mariposaB_gacha_show,0,mariposab_gacha_show
mariposaB_pose,0,mariposab_pose
mariposaB_uniqueskills,0,mariposab_uniqueskills
mariposaB_victory,0,mariposab_victory
mariposa_gacha_show,0,mariposa_gacha_show
mila_gacha_show,0,mila_gacha_show
momiji_gacha_show,0,momiji_gacha_show
nyotengu_gacha_show,0,nyotengu_gacha_show
out,196692,h_kasumi_touch_start
panel_num,2800,uitrialfinishprefab
phase4_gacha_show,0,phase4_gacha_show
phase4_uniqueskills,0,phase4_uniqueskills
popup_boss,2520,uifinishloseprefab,uiguildboss2prefab
pose,236816,i_ayanehands_01
rachel_gacha_show,0,rachel_gacha_show
rachel_pose,0,rachel_pose
rachel_uniqueskills,0,rachel_uniqueskills
rachel_victory,0,rachel_victory
raidou_gacha_show,0,raidou_gacha_show
reaction,0,reaction
ready,84376,s_kasumi_01_battle
ready,70228,s_helenadouglas_01_battle
readyrun,39888,p_map_main_gold,p_map_main_poolinterface_login
rig_gacha_show,0,rig_gacha_show
rightsmallstep,112240,s_helenadouglas_01_battle
rightsmallstep,122696,s_kasumi_01_battle
rotation,2300,uiherogeneprefab
run,40324,p_map_main_arena
run,46176,p_map_main_gold,p_map_main_poolinterface_login
run,0,run
run,40156,q_rose_2
rundie,81028,m_ninjiam_01
rundie,88752,m_ninjiam_04
rundie,103124,m_ninjiaf_01
scene_idle,44408,p_map_main_japaninterface
scene_show,183240,p_map_main_japaninterface
scurry,45712,m_ninjiam_04
scurry,56384,m_ninjiam_01
scurry,77684,m_ninjiaf_01
servicel_loading_in,0,servicel_loading_in
servicel_loading_in_2,0,servicel_loading_in_2
shengzi,5216,p_map_main_tokyo
shop_high_level_in,0,uimainprefab
shop_high_tips_in,0,uishoptipsview
shop_list_in,0,shop_list_in
shop_soldiers_bubble_in,0,shop_soldiers_bubble_in
shop_soldiers_bubble_out,0,shop_soldiers_bubble_out
slide,0,slidecontainerprefab
soldiers_bubble_in,0,soldiers_bubble_in
soldiers_bubble_out,0,soldiers_bubble_out
specialidle,51832,q_mila_01
specialidle,264128,h_bassb_show_animator
specialidle 1,256548,h_honoka_show_animator
specialidle 1,138344,h_kasumi_show_animator
specialidle 1,193720,h_kasumialpha_show_animator
standby,0,p_map_main_coastalvillage
standby,47020,p_map_main_chaptertwo_temple,p_map_main_cliff
standby,120512,p_map_main_cliff,p_map_main_courtyard,p_map_main_ninjia
standby,247472,p_map_main_coastalvillage
standby,28796,q_fatgang_01
standby,133016,p_map_main_coastalvillage,p_map_main_courtyard,p_map_main_ninjia
standby,190036,p_map_main_coastalvillage
standby,41212,p_map_main_cabin,p_map_main_cliff,p_map_main_coastalvillage,p_map_main_courtyard,p_map_main_ninjia
standby,28128,q_mila_01
standby,93992,p_map_main_cabin
standby,100748,p_map_main_cabin,p_map_main_chaptertwo_temple,p_map_main_cliff,p_map_main_dartactivities,p_map_main_germantown,p_map_main_ninjia
standby,428128,p_map_main_cabin,p_map_main_chaptertwo_temple,p_map_main_cliff,p_map_main_dartactivities
standby,16608,q_sodierm_01
standby,75912,s_helenadouglas_01_battle,s_helenadouglas_01_ui
standby,62104,p_map_main_dartactivities
standby,102904,s_kasumi_01_battle,s_kasumi_01_ui
standby,40708,p_map_main_gold,p_map_main_poolinterface_login
standby,79828,p_map_main_pool,p_map_main_richman
standby,107456,p_map_main_pool,p_map_main_richman
standby,122380,i_ayanehands_01
standby,267912,p_map_main_coastalvillage,p_map_main_gold
standby,98020,p_map_main_pool,p_map_main_richman
standby 1,52040,h_phase4_show_animator
standby 1,152164,h_momiji_show_animator
standby 1,141776,h_kokoro_show_animator
standby2,144496,p_map_main_pool,p_map_main_richman
standby2,146504,p_map_main_pool,p_map_main_richman
standby2,161448,p_map_main_cabin,p_map_main_cliff,p_map_main_coastalvillage,p_map_main_courtyard,p_map_main_ninjia
standby2,60984,p_map_main_cliff,p_map_main_courtyard,p_map_main_ninjia
standby2,304696,s_kasumi_01_battle,s_kasumi_01_ui
standby2,31084,p_map_main_cabin,p_map_main_chaptertwo_temple,p_map_main_cliff,p_map_main_dartactivities
standby2,711340,p_map_main_chaptertwo_temple,p_map_main_cliff
standby2,270112,s_helenadouglas_01_battle,s_helenadouglas_01_ui
standby2,144320,p_map_main_cabin
standby3,165484,p_map_main_cliff,p_map_main_courtyard,p_map_main_ninjia
star1_animation,0,panel_finish_star,panel_finish_star2,uiactivityfinishprefab,uifinishprefab,uislidepopup2prefab_new,uitrialfinishprefab
steplose,130184,s_helenadouglas_01_battle
steplose,145240,s_kasumi_01_battle
stoppose,27524,h_ayane_show_animator
sub_btn_qr,2568,uimainprefab
sub_btn_zjd_2,2976,uimainprefab
sub_btn_zxjl,2976,uimainprefab
swimming_pool_b_victory,0,swimming_pool_b_victory
swimming_pool_fallwater,0,swimming_pool_fallwater
swimming_pool_fallwatervictory,0,swimming_pool_fallwatervictory
swimming_pool_jump_opening,0,swimming_pool_jump_opening
swimming_pool_opening,0,swimming_pool_opening
swimming_pool_opening_1,0,swimming_pool_opening_1
swimming_pool_opening_2,0,swimming_pool_opening_2
swimming_pool_opening_3,0,swimming_pool_opening_3
swimming_pool_s_victory,0,swimming_pool_s_victory
swimming_pool_settlement,0,swimming_pool_settlement
swimming_pool_settlement2,0,swimming_pool_settlement2
swimming_pool_stand_lose,0,swimming_pool_stand_lose
swimming_pool_underwater_lose,0,swimming_pool_underwater_lose
takeoff,127032,s_kasumi_01_battle
takeoff,110884,s_helenadouglas_01_battle
three_birds_animation,0,three_birds_animation
tina_gacha_show,0,tina_gacha_show
tina_pose,0,tina_pose
tina_uniqueskills,0,tina_uniqueskills
toin,57460,s_kasumi_02_battle
toready,23048,s_kasumi_02_battle
ui_practice,0,uiherocultivatestrprefab
uniqueskill,211320,h_bassb_show_animator
uniqueskill 1,121904,h_raidou_show_animator
uniqueskill 1,240220,h_leifang_show_animator
uniqueskill 1,82552,h_genfu_show_animator
uniqueskills,409352,h_leon_show_animator
uniqueskills,286812,h_marierose_show_animator
uniqueskills,85844,h_ein_show_animator
uniqueskills,283152,h_tina_show_animator
uniqueskills,259880,h_elliot_show_animator
uniqueskills,148844,h_alpha152_show_animator
uniqueskills,226892,h_kasumib_show_animator
uniqueskills,152696,h_ryuhayabusa_show_animator
uniqueskills 1,124600,h_hayate_show_animator
uniqueskills 1,127180,h_helenadouglasb_show_animator
uniqueskills 1,128752,h_helenadouglas_show_animator
uniqueskills 1,88772,h_bass_show_animator
uniqueskills 1,75764,h_rig_show_animator
uniqueskills 1,168092,h_ayaneb_show_animator
uniqueskills 1,135944,h_bradwong_show_animator
uniqueskills 1,205008,h_momiji_show_animator
uniqueskills 1,252632,h_nyotengu_show_animator
uniqueskills 1,195344,h_christie_show_animator
uniqueskills 1,121924,h_mariposa_show_animator
uniqueskills 1,196652,h_mariposab_show_animator
uniqueskills 1,131972,h_bayman_show_animator
uniqueskills 1,91668,h_mila_show_animator
uniqueskills 1,130088,h_zack_show_animator
uniqueskills 1,336196,h_honoka_show_animator
uniqueskills 1,108068,h_rachel_show_animator
uniqueskills 1,166412,h_kasumialpha_show_animator
uniqueskills 1,150448,h_kasumi_show_animator
uniqueskills 1,140196,h_janlee_show_animator
uniqueskills01,66536,h_hitomi_show_animator
uniqueskills02,111664,h_hitomi_show_animator
uniqueskills03,133076,h_kokoro_show_animator
uniqueskills03,76592,h_hitomi_show_animator
uniqueskills04,117580,h_kokoro_show_animator
uniqueskills04,38196,h_ayane_show_animator
