资源名称,内存大小,内建资源,资源类型,被引用的个数,对应的AB包名称
M_fatgang_02_die,167703,False,animation_clip,1,m_fatgang_02_die
M_fatgang_02_exit,92765,False,animation_clip,1,m_fatgang_02_exit
M_fatgang_02_forward,87561,False,animation_clip,1,m_fatgang_02_forward
M_fatgang_02_hold,114924,False,animation_clip,1,m_fatgang_02_hold
M_fatgang_02_incline,71256,False,animation_clip,1,m_fatgang_02_incline
M_fatgang_02_injure,81436,False,animation_clip,1,m_fatgang_02_injure
M_fatgang_02_jump,104599,False,animation_clip,1,m_fatgang_02_jump
M_fatgang_02_open,92765,False,animation_clip,1,m_fatgang_02_open
M_fatgang_02_parallel,64710,False,animation_clip,1,m_fatgang_02_parallel
M_fatgang_02_restore,100422,False,animation_clip,1,m_fatgang_02_restore
M_fatgang_02_rotate,99218,False,animation_clip,1,m_fatgang_02_rotate
M_fatgang_02_run,92765,False,animation_clip,1,m_fatgang_02_run
M_fatgang_02_standby,78388,False,animation_clip,1,m_fatgang_02_standby
M_fatgang_02_tilt,105164,False,animation_clip,1,m_fatgang_02_tilt
M_fatgang_02_tilthit,51742,False,animation_clip,1,m_fatgang_02_tilthit
M_fatgang_02_victory,79400,False,animation_clip,1,m_fatgang_02_victory
M_fatgang_02_weak,85997,False,animation_clip,1,m_fatgang_02_weak
M_fighterwomen_01_attack,160109,False,animation_clip,1,m_fighterwomen_01_attack
M_fighterwomen_01_backward,77733,False,animation_clip,1,m_fighterwomen_01_backward
M_fighterwomen_01_defend,77733,False,animation_clip,1,m_fighterwomen_01_defend
M_fighterwomen_01_die,111337,False,animation_clip,1,m_fighterwomen_01_die
M_fighterwomen_01_exit,94931,False,animation_clip,1,m_fighterwomen_01_exit
M_fighterwomen_01_forward,77733,False,animation_clip,1,m_fighterwomen_01_forward
M_fighterwomen_01_hold,160109,False,animation_clip,1,m_fighterwomen_01_hold
M_fighterwomen_01_incline,80369,False,animation_clip,1,m_fighterwomen_01_incline
M_fighterwomen_01_injure,97073,False,animation_clip,1,m_fighterwomen_01_injure
M_fighterwomen_01_jump,107137,False,animation_clip,1,m_fighterwomen_01_jump
M_fighterwomen_01_open,94931,False,animation_clip,1,m_fighterwomen_01_open
M_fighterwomen_01_parallel,75373,False,animation_clip,1,m_fighterwomen_01_parallel
M_fighterwomen_01_restore,136389,False,animation_clip,1,m_fighterwomen_01_restore
M_fighterwomen_01_rotate,111577,False,animation_clip,1,m_fighterwomen_01_rotate
M_fighterwomen_01_run,94931,False,animation_clip,1,m_fighterwomen_01_run
M_fighterwomen_01_standby,96331,False,animation_clip,1,m_fighterwomen_01_standby
M_fighterwomen_01_tilt,107137,False,animation_clip,1,m_fighterwomen_01_tilt
M_fighterwomen_01_tilthit,64277,False,animation_clip,1,m_fighterwomen_01_tilthit
M_fighterwomen_01_victory,96331,False,animation_clip,1,m_fighterwomen_01_victory
M_fighterwomen_01_weak,74455,False,animation_clip,1,m_fighterwomen_01_weak
M_fighterwomen_02_attack,117393,False,animation_clip,1,m_fighterwomen_02_attack
M_fighterwomen_02_hold,117393,False,animation_clip,1,m_fighterwomen_02_hold
M_figtermen_01_attack,113931,False,animation_clip,1,m_figtermen_01_attack
M_figtermen_02_attack,197262,False,animation_clip,1,m_figtermen_02_attack
M_figtermen_02_backward,92491,False,animation_clip,1,m_figtermen_02_backward
M_figtermen_02_defend,92491,False,animation_clip,1,m_figtermen_02_defend
M_figtermen_02_die,182702,False,animation_clip,1,m_figtermen_02_die
M_figtermen_02_exit,110088,False,animation_clip,1,m_figtermen_02_exit
M_figtermen_02_forward,92491,False,animation_clip,1,m_figtermen_02_forward
M_figtermen_02_hold,197262,False,animation_clip,1,m_figtermen_02_hold
M_figtermen_02_incline,91749,False,animation_clip,1,m_figtermen_02_incline
M_figtermen_02_injure,106645,False,animation_clip,1,m_figtermen_02_injure
M_figtermen_02_jump,136690,False,animation_clip,1,m_figtermen_02_jump
M_figtermen_02_open,110088,False,animation_clip,1,m_figtermen_02_open
M_figtermen_02_parallel,86874,False,animation_clip,1,m_figtermen_02_parallel
M_figtermen_02_restore,143750,False,animation_clip,1,m_figtermen_02_restore
M_figtermen_02_rotate,131158,False,animation_clip,1,m_figtermen_02_rotate
M_figtermen_02_run,110088,False,animation_clip,1,m_figtermen_02_run
M_figtermen_02_standby,95025,False,animation_clip,1,m_figtermen_02_standby
M_figtermen_02_tilt,136690,False,animation_clip,1,m_figtermen_02_tilt
M_figtermen_02_tilthit,75210,False,animation_clip,1,m_figtermen_02_tilthit
M_figtermen_02_victory,95025,False,animation_clip,1,m_figtermen_02_victory
M_figtermen_02_weak,89988,False,animation_clip,1,m_figtermen_02_weak
M_gangM_01_attack,98771,False,animation_clip,1,m_gangm_01_attack
M_gangM_01_backward,71009,False,animation_clip,1,m_gangm_01_backward
M_gangM_01_defend,66527,False,animation_clip,1,m_gangm_01_defend
M_gangM_01_die,100719,False,animation_clip,1,m_gangm_01_die
M_gangM_01_exit,75521,False,animation_clip,1,m_gangm_01_exit
M_gangM_01_forward,72921,False,animation_clip,1,m_gangm_01_forward
M_gangM_01_hold,98771,False,animation_clip,1,m_gangm_01_hold
M_gangM_01_incline,63055,False,animation_clip,1,m_gangm_01_incline
M_gangM_01_injure,65927,False,animation_clip,1,m_gangm_01_injure
M_gangM_01_jump,81775,False,animation_clip,1,m_gangm_01_jump
M_gangM_01_open,75521,False,animation_clip,1,m_gangm_01_open
M_gangM_01_parallel,57635,False,animation_clip,1,m_gangm_01_parallel
M_gangM_01_restore,86655,False,animation_clip,1,m_gangm_01_restore
M_gangM_01_rotate,92619,False,animation_clip,1,m_gangm_01_rotate
M_gangM_01_run,75521,False,animation_clip,1,m_gangm_01_run
M_gangM_01_standby,101818,False,animation_clip,1,m_gangm_01_standby
M_gangM_01_tilt,90099,False,animation_clip,1,m_gangm_01_tilt
M_gangM_01_tilthit,47387,False,animation_clip,1,m_gangm_01_tilthit
M_gangM_01_victory,102172,False,animation_clip,1,m_gangm_01_victory
M_gangM_01_walk,69653,False,animation_clip,1,m_gangm_01_walk
M_gangM_01_weak,64217,False,animation_clip,1,m_gangm_01_weak
M_gangM_02_attack,126477,False,animation_clip,1,m_gangm_02_attack
M_gangM_02_backward,69337,False,animation_clip,1,m_gangm_02_backward
M_gangM_02_defend,66355,False,animation_clip,1,m_gangm_02_defend
M_gangM_02_die,100039,False,animation_clip,1,m_gangm_02_die
M_gangM_02_exit,75409,False,animation_clip,1,m_gangm_02_exit
M_gangM_02_forward,70305,False,animation_clip,1,m_gangm_02_forward
M_gangM_02_hold,126477,False,animation_clip,1,m_gangm_02_hold
M_gangM_02_incline,62319,False,animation_clip,1,m_gangm_02_incline
M_gangM_02_injure,67023,False,animation_clip,1,m_gangm_02_injure
M_gangM_02_jump,82303,False,animation_clip,1,m_gangm_02_jump
M_gangM_02_open,75409,False,animation_clip,1,m_gangm_02_open
M_gangM_02_parallel,56879,False,animation_clip,1,m_gangm_02_parallel
M_gangM_02_restore,87019,False,animation_clip,1,m_gangm_02_restore
M_gangM_02_rotate,92411,False,animation_clip,1,m_gangm_02_rotate
M_gangM_02_run,75409,False,animation_clip,1,m_gangm_02_run
M_gangM_02_standby,102758,False,animation_clip,1,m_gangm_02_standby
M_gangM_02_tilt,89779,False,animation_clip,1,m_gangm_02_tilt
M_gangM_02_tilthit,88927,False,animation_clip,1,m_gangm_02_tilthit
M_gangM_02_victory,101848,False,animation_clip,1,m_gangm_02_victory
M_gangM_02_weak,64921,False,animation_clip,1,m_gangm_02_weak
M_machine_01_attack,5200,False,animation_clip,1,m_machine_01_attack
M_machine_01_defend,5200,False,animation_clip,1,m_machine_01_defend
M_machine_01_die,5200,False,animation_clip,1,m_machine_01_die
M_machine_01_dle2,5200,False,animation_clip,1,m_machine_01_dle2
M_machine_01_exit,5200,False,animation_clip,1,m_machine_01_exit
M_machine_01_hold,5200,False,animation_clip,1,m_machine_01_hold
M_machine_01_idle,5200,False,animation_clip,1,m_machine_01_idle
M_machine_01_incline,5200,False,animation_clip,1,m_machine_01_incline
M_machine_01_injure,5200,False,animation_clip,1,m_machine_01_injure
M_machine_01_jump,5200,False,animation_clip,1,m_machine_01_jump
M_machine_01_lose,5200,False,animation_clip,1,m_machine_01_lose
M_machine_01_minskill,5200,False,animation_clip,1,m_machine_01_minskill
M_machine_01_open,5200,False,animation_clip,1,m_machine_01_open
M_machine_01_parallel,5200,False,animation_clip,1,m_machine_01_parallel
M_machine_01_pose,5200,False,animation_clip,1,m_machine_01_pose
M_machine_01_restore,5200,False,animation_clip,1,m_machine_01_restore
M_machine_01_rotate,5200,False,animation_clip,1,m_machine_01_rotate
M_machine_01_run,5200,False,animation_clip,1,m_machine_01_run
M_machine_01_standby,5200,False,animation_clip,1,m_machine_01_standby
M_machine_01_tilt,5200,False,animation_clip,1,m_machine_01_tilt
M_machine_01_tilthit,5200,False,animation_clip,1,m_machine_01_tilthit
M_machine_01_uniqueskills,5200,False,animation_clip,1,m_machine_01_uniqueskills
M_machine_01_victory,5200,False,animation_clip,1,m_machine_01_victory
M_machine_01_weak,5200,False,animation_clip,1,m_machine_01_weak
M_ninjiaF_01_attack,133019,False,animation_clip,1,m_ninjiaf_01_attack
M_ninjiaF_01_backward,104125,False,animation_clip,1,m_ninjiaf_01_backward
M_ninjiaF_01_defend,92783,False,animation_clip,1,m_ninjiaf_01_defend
M_ninjiaF_01_die,133545,False,animation_clip,1,m_ninjiaf_01_die
M_ninjiaF_01_exit,87411,False,animation_clip,1,m_ninjiaf_01_exit
M_ninjiaF_01_forward,102937,False,animation_clip,1,m_ninjiaf_01_forward
M_ninjiaF_01_hold,133019,False,animation_clip,1,m_ninjiaf_01_hold
M_ninjiaF_01_incline,87247,False,animation_clip,1,m_ninjiaf_01_incline
M_ninjiaF_01_injure,91859,False,animation_clip,1,m_ninjiaf_01_injure
M_ninjiaF_01_jump,106711,False,animation_clip,1,m_ninjiaf_01_jump
M_ninjiaF_01_open,87411,False,animation_clip,1,m_ninjiaf_01_open
M_ninjiaF_01_parallel,69387,False,animation_clip,1,m_ninjiaf_01_parallel
M_ninjiaF_01_restore,115551,False,animation_clip,1,m_ninjiaf_01_restore
M_ninjiaF_01_rotate,125395,False,animation_clip,1,m_ninjiaf_01_rotate
M_ninjiaF_01_run,87411,False,animation_clip,1,m_ninjiaf_01_run
M_ninjiaF_01_standby,121453,False,animation_clip,1,m_ninjiaf_01_standby
M_ninjiaF_01_tilt,127971,False,animation_clip,1,m_ninjiaf_01_tilt
M_ninjiaF_01_tilthit,59187,False,animation_clip,1,m_ninjiaf_01_tilthit
M_ninjiaF_01_victory,121453,False,animation_clip,1,m_ninjiaf_01_victory
M_ninjiaF_01_weak,88882,False,animation_clip,1,m_ninjiaf_01_weak
M_ninjiaF_02_attack,189154,False,animation_clip,1,m_ninjiaf_02_attack
M_ninjiaF_02_backward,115283,False,animation_clip,1,m_ninjiaf_02_backward
M_ninjiaF_02_defend,107405,False,animation_clip,1,m_ninjiaf_02_defend
M_ninjiaF_02_die,144323,False,animation_clip,1,m_ninjiaf_02_die
M_ninjiaF_02_exit,88103,False,animation_clip,1,m_ninjiaf_02_exit
M_ninjiaF_02_forward,112243,False,animation_clip,1,m_ninjiaf_02_forward
M_ninjiaF_02_hold,189154,False,animation_clip,1,m_ninjiaf_02_hold
M_ninjiaF_02_incline,86983,False,animation_clip,1,m_ninjiaf_02_incline
M_ninjiaF_02_injure,102789,False,animation_clip,1,m_ninjiaf_02_injure
M_ninjiaF_02_jump,98495,False,animation_clip,1,m_ninjiaf_02_jump
M_ninjiaF_02_open,88103,False,animation_clip,1,m_ninjiaf_02_open
M_ninjiaF_02_parallel,74573,False,animation_clip,1,m_ninjiaf_02_parallel
M_ninjiaF_02_restore,135208,False,animation_clip,1,m_ninjiaf_02_restore
M_ninjiaF_02_rotate,129927,False,animation_clip,1,m_ninjiaf_02_rotate
M_ninjiaF_02_run,88103,False,animation_clip,1,m_ninjiaf_02_run
M_ninjiaF_02_standby,132067,False,animation_clip,1,m_ninjiaf_02_standby
M_ninjiaF_02_tilt,128639,False,animation_clip,1,m_ninjiaf_02_tilt
M_ninjiaF_02_tilthit,60395,False,animation_clip,1,m_ninjiaf_02_tilthit
M_ninjiaF_02_victory,132067,False,animation_clip,1,m_ninjiaf_02_victory
M_ninjiaF_02_weak,92078,False,animation_clip,1,m_ninjiaf_02_weak
M_ninjiaM_01_attack,74587,False,animation_clip,1,m_ninjiam_01_attack
M_ninjiaM_01_backward,67069,False,animation_clip,1,m_ninjiam_01_backward
M_ninjiaM_01_defend,61428,False,animation_clip,1,m_ninjiam_01_defend
M_ninjiaM_01_die,97527,False,animation_clip,1,m_ninjiam_01_die
M_ninjiaM_01_exit,81329,False,animation_clip,1,m_ninjiam_01_exit
M_ninjiaM_01_forward,68049,False,animation_clip,1,m_ninjiam_01_forward
M_ninjiaM_01_hold,74587,False,animation_clip,1,m_ninjiam_01_hold
M_ninjiaM_01_incline,60175,False,animation_clip,1,m_ninjiam_01_incline
M_ninjiaM_01_injure,65635,False,animation_clip,1,m_ninjiam_01_injure
M_ninjiaM_01_jump,77055,False,animation_clip,1,m_ninjiam_01_jump
M_ninjiaM_01_open,81329,False,animation_clip,1,m_ninjiam_01_open
M_ninjiaM_01_parallel,54679,False,animation_clip,1,m_ninjiam_01_parallel
M_ninjiaM_01_restore,84447,False,animation_clip,1,m_ninjiam_01_restore
M_ninjiaM_01_rotate,88531,False,animation_clip,1,m_ninjiam_01_rotate
M_ninjiaM_01_run,81329,False,animation_clip,1,m_ninjiam_01_run
M_ninjiaM_01_standby,87149,False,animation_clip,1,m_ninjiam_01_standby
M_ninjiaM_01_tilt,85115,False,animation_clip,1,m_ninjiam_01_tilt
M_ninjiaM_01_tilthit,46275,False,animation_clip,1,m_ninjiam_01_tilthit
M_ninjiaM_01_victory,121453,False,animation_clip,1,m_ninjiam_01_victory
M_ninjiaM_01_weak,61865,False,animation_clip,1,m_ninjiam_01_weak
M_ninjiaM_02_attack,121845,False,animation_clip,1,m_ninjiam_02_attack
M_ninjiaM_02_backward,71737,False,animation_clip,1,m_ninjiam_02_backward
M_ninjiaM_02_defend,71891,False,animation_clip,1,m_ninjiam_02_defend
M_ninjiaM_02_die,108583,False,animation_clip,1,m_ninjiam_02_die
M_ninjiaM_02_exit,89429,False,animation_clip,1,m_ninjiam_02_exit
M_ninjiaM_02_forward,73285,False,animation_clip,1,m_ninjiam_02_forward
M_ninjiaM_02_hold,121845,False,animation_clip,1,m_ninjiam_02_hold
M_ninjiaM_02_incline,66503,False,animation_clip,1,m_ninjiam_02_incline
M_ninjiaM_02_injure,76755,False,animation_clip,1,m_ninjiam_02_injure
M_ninjiaM_02_jump,84127,False,animation_clip,1,m_ninjiam_02_jump
M_ninjiaM_02_open,89429,False,animation_clip,1,m_ninjiam_02_open
M_ninjiaM_02_parallel,56423,False,animation_clip,1,m_ninjiam_02_parallel
M_ninjiaM_02_restore,96663,False,animation_clip,1,m_ninjiam_02_restore
M_ninjiaM_02_rotate,99395,False,animation_clip,1,m_ninjiam_02_rotate
M_ninjiaM_02_run,89429,False,animation_clip,1,m_ninjiam_02_run
M_ninjiaM_02_standby,96457,False,animation_clip,1,m_ninjiam_02_standby
M_ninjiaM_02_tilt,94851,False,animation_clip,1,m_ninjiam_02_tilt
M_ninjiaM_02_tilthit,49939,False,animation_clip,1,m_ninjiam_02_tilthit
M_ninjiaM_02_victory,96457,False,animation_clip,1,m_ninjiam_02_victory
M_ninjiaM_02_weak,70853,False,animation_clip,1,m_ninjiam_02_weak
M_ninjiaM_02scene_die,387917,False,animation_clip,1,m_ninjiam_02scene_die
M_ninjiaM_02scene_idle,106757,False,animation_clip,1,m_ninjiam_02scene_idle
M_ninjiaM_02scene_show,426237,False,animation_clip,1,m_ninjiam_02scene_show
M_ninjiaM_03_attack,97539,False,animation_clip,1,m_ninjiam_03_attack
M_ninjiaM_03_backward,76955,False,animation_clip,1,m_ninjiam_03_backward
M_ninjiaM_03_defend,70917,False,animation_clip,1,m_ninjiam_03_defend
M_ninjiaM_03_die,117293,False,animation_clip,1,m_ninjiam_03_die
M_ninjiaM_03_exit,90185,False,animation_clip,1,m_ninjiam_03_exit
M_ninjiaM_03_forward,76743,False,animation_clip,1,m_ninjiam_03_forward
M_ninjiaM_03_hold,97539,False,animation_clip,1,m_ninjiam_03_hold
M_ninjiaM_03_incline,67165,False,animation_clip,1,m_ninjiam_03_incline
M_ninjiaM_03_injure,75035,False,animation_clip,1,m_ninjiam_03_injure
M_ninjiaM_03_jump,84623,False,animation_clip,1,m_ninjiam_03_jump
M_ninjiaM_03_open,90185,False,animation_clip,1,m_ninjiam_03_open
M_ninjiaM_03_parallel,60465,False,animation_clip,1,m_ninjiam_03_parallel
M_ninjiaM_03_restore,95389,False,animation_clip,1,m_ninjiam_03_restore
M_ninjiaM_03_rotate,99655,False,animation_clip,1,m_ninjiam_03_rotate
M_ninjiaM_03_run,90185,False,animation_clip,1,m_ninjiam_03_run
M_ninjiaM_03_standby,99777,False,animation_clip,1,m_ninjiam_03_standby
M_ninjiaM_03_tilt,97649,False,animation_clip,1,m_ninjiam_03_tilt
M_ninjiaM_03_tilthit,47655,False,animation_clip,1,m_ninjiam_03_tilthit
M_ninjiaM_03_victory,99777,False,animation_clip,1,m_ninjiam_03_victory
M_ninjiaM_03_weak,73225,False,animation_clip,1,m_ninjiam_03_weak
M_soldierF_01_attack,113977,False,animation_clip,1,m_soldierf_01_attack
M_soldierF_01_backward,78279,False,animation_clip,1,m_soldierf_01_backward
M_soldierF_01_defend,78693,False,animation_clip,1,m_soldierf_01_defend
M_soldierF_01_die,105653,False,animation_clip,1,m_soldierf_01_die
M_soldierF_01_exit,90031,False,animation_clip,1,m_soldierf_01_exit
M_soldierF_01_forward,73603,False,animation_clip,1,m_soldierf_01_forward
M_soldierF_01_hold,113977,False,animation_clip,1,m_soldierf_01_hold
M_soldierF_01_incline,72217,False,animation_clip,1,m_soldierf_01_incline
M_soldierF_01_injure,85909,False,animation_clip,1,m_soldierf_01_injure
M_soldierF_01_jump,79235,False,animation_clip,1,m_soldierf_01_jump
M_soldierF_01_open,90031,False,animation_clip,1,m_soldierf_01_open
M_soldierF_01_parallel,65717,False,animation_clip,1,m_soldierf_01_parallel
M_soldierF_01_restore,97437,False,animation_clip,1,m_soldierf_01_restore
M_soldierF_01_rotate,103981,False,animation_clip,1,m_soldierf_01_rotate
M_soldierF_01_run,90031,False,animation_clip,1,m_soldierf_01_run
M_soldierF_01_standby,75543,False,animation_clip,1,m_soldierf_01_standby
M_soldierF_01_tilt,103469,False,animation_clip,1,m_soldierf_01_tilt
M_soldierF_01_tilthit,57109,False,animation_clip,1,m_soldierf_01_tilthit
M_soldierF_01_victory,76141,False,animation_clip,1,m_soldierf_01_victory
M_soldierF_01_weak,64107,False,animation_clip,1,m_soldierf_01_weak
M_soldierF_02_attack,103179,False,animation_clip,1,m_soldierf_02_attack
M_soldierF_02_backward,81097,False,animation_clip,1,m_soldierf_02_backward
M_soldierF_02_defend,80625,False,animation_clip,1,m_soldierf_02_defend
M_soldierF_02_die,106321,False,animation_clip,1,m_soldierf_02_die
M_soldierF_02_exit,90283,False,animation_clip,1,m_soldierf_02_exit
M_soldierF_02_forward,78557,False,animation_clip,1,m_soldierf_02_forward
M_soldierF_02_hold,103179,False,animation_clip,1,m_soldierf_02_hold
M_soldierF_02_incline,71645,False,animation_clip,1,m_soldierf_02_incline
M_soldierF_02_injure,89045,False,animation_clip,1,m_soldierf_02_injure
M_soldierF_02_jump,81673,False,animation_clip,1,m_soldierf_02_jump
M_soldierF_02_open,90283,False,animation_clip,1,m_soldierf_02_open
M_soldierF_02_parallel,65673,False,animation_clip,1,m_soldierf_02_parallel
M_soldierF_02_restore,98601,False,animation_clip,1,m_soldierf_02_restore
M_soldierF_02_rotate,102693,False,animation_clip,1,m_soldierf_02_rotate
M_soldierF_02_run,90283,False,animation_clip,1,m_soldierf_02_run
M_soldierF_02_standby,69979,False,animation_clip,1,m_soldierf_02_standby
M_soldierF_02_tilt,103945,False,animation_clip,1,m_soldierf_02_tilt
M_soldierF_02_tilthit,57021,False,animation_clip,1,m_soldierf_02_tilthit
M_soldierF_02_victory,70313,False,animation_clip,1,m_soldierf_02_victory
M_soldierF_02_weak,67899,False,animation_clip,1,m_soldierf_02_weak
M_soldierM_01_attack,98703,False,animation_clip,1,m_soldierm_01_attack
M_soldierM_01_backward,70523,False,animation_clip,1,m_soldierm_01_backward
M_soldierM_01_defend,63539,False,animation_clip,1,m_soldierm_01_defend
M_soldierM_01_die,91763,False,animation_clip,1,m_soldierm_01_die
M_soldierM_01_exit,77717,False,animation_clip,1,m_soldierm_01_exit
M_soldierM_01_forward,71043,False,animation_clip,1,m_soldierm_01_forward
M_soldierM_01_hold,63521,False,animation_clip,1,m_soldierm_01_hold
M_soldierM_01_incline,62287,False,animation_clip,1,m_soldierm_01_incline
M_soldierM_01_injure,78855,False,animation_clip,1,m_soldierm_01_injure
M_soldierM_01_jump,75401,False,animation_clip,1,m_soldierm_01_jump
M_soldierM_01_open,77717,False,animation_clip,1,m_soldierm_01_open
M_soldierM_01_parallel,56891,False,animation_clip,1,m_soldierm_01_parallel
M_soldierM_01_restore,84931,False,animation_clip,1,m_soldierm_01_restore
M_soldierM_01_rotate,92151,False,animation_clip,1,m_soldierm_01_rotate
