资源名称,宽度 Width,高度 Height,格式 Format,MipMap功能,Read/Write,内存占用,冗余数量,相应的AB文件
skill_mariposa_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_mariposa_pose
skill_mariposa_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_mariposa_pose_gray
skill_mariposa_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_mariposa_uniqueskills
skill_mila_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_mila_minskill
skill_mila_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_mila_pose
skill_mila_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_mila_pose_gray
skill_mila_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_mila_uniqueskills
skill_minskill_rate_01,128,128,ETC2_RGBA8,False,False,16384,1,skill_minskill_rate_01
skill_momiji_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_momiji_minskill
skill_momiji_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_momiji_pose
skill_momiji_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_momiji_pose_gray
skill_momiji_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_momiji_uniqueskills
skill_name_1001000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1001000
skill_name_1002000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1002000
skill_name_1003000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1003000
skill_name_1004000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1004000
skill_name_1005000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1005000
skill_name_1006000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1006000
skill_name_1007000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1007000
skill_name_1008000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1008000
skill_name_1009000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1009000
skill_name_1010000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1010000
skill_name_1011000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1011000
skill_name_1012000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1012000
skill_name_1013000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1013000
skill_name_1014000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1014000
skill_name_1015000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1015000
skill_name_1016000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1016000
skill_name_1017000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1017000
skill_name_1018000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1018000
skill_name_1019000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1019000
skill_name_1020000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1020000
skill_name_1021000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1021000
skill_name_1022000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1022000
skill_name_1023000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1023000
skill_name_1024000,484,100,RGBA32,False,False,193600,1,skill_name_1024000
skill_name_1025000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1025000
skill_name_1026000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1026000
skill_name_1027000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1027000
skill_name_1028000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1028000
skill_name_1029000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1029000
skill_name_1030000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1030000
skill_name_1031000,484,100,RGBA32,False,False,193600,1,skill_name_1031000
skill_name_1035000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1035000
skill_name_1036000,484,100,ETC2_RGBA8,False,False,48400,1,skill_name_1036000
skill_name_1037000,484,100,RGBA32,False,False,193600,1,skill_name_1037000
skill_name_1041000,484,100,RGBA32,False,False,193600,1,skill_name_1041000
skill_nyotengu_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_nyotengu_minskill
skill_nyotengu_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_nyotengu_pose
skill_nyotengu_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_nyotengu_pose_gray
skill_nyotengu_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_nyotengu_uniqueskills
skill_offset_block_01,84,84,ETC2_RGBA8,False,False,7056,1,skill_offset_block_01
skill_offset_block_01,128,128,ETC2_RGBA8,False,False,16384,1,skill_offset_block_01
skill_offset_block_02,84,84,ETC2_RGBA8,False,False,7056,1,skill_offset_block_02
skill_offset_crit_01,84,84,ETC2_RGBA8,False,False,7056,1,skill_offset_crit_01
skill_offset_crit_01,128,128,ETC2_RGBA8,False,False,16384,1,skill_offset_crit_01
skill_offset_crit_02,84,84,ETC2_RGBA8,False,False,7056,1,skill_offset_crit_02
skill_phase4_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_phase4_minskill
skill_phase4_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_phase4_pose
skill_phase4_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_phase4_pose_gray
skill_phase4_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_phase4_uniqueskills
skill_physique,128,128,ETC2_RGBA8,False,False,16384,1,skill_physique
skill_power,128,128,ETC2_RGBA8,False,False,16384,1,skill_power
skill_rachel_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_rachel_minskill
skill_rachel_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_rachel_pose
skill_rachel_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_rachel_pose_gray
skill_rachel_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_rachel_uniqueskills
skill_raidou_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_raidou_minskill
skill_raidou_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_raidou_pose
skill_raidou_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_raidou_pose_gray
skill_raidou_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_raidou_uniqueskills
skill_reflect_hurt_rate_01,128,128,ETC2_RGBA8,False,False,16384,1,skill_reflect_hurt_rate_01
skill_reflect_hurt_rate_01,84,84,ETC2_RGBA8,False,False,7056,1,skill_reflect_hurt_rate_01
skill_reflect_hurt_rate_02,84,84,ETC2_RGBA8,False,False,7056,1,skill_reflect_hurt_rate_02
skill_rig_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_rig_minskill
skill_rig_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_rig_pose
skill_rig_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_rig_pose_gray
skill_rig_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_rig_uniqueskills
skill_tina_minskill,128,128,ETC2_RGBA8,False,False,16384,1,skill_tina_minskill
skill_tina_pose,128,128,ETC2_RGBA8,False,False,16384,1,skill_tina_pose
skill_tina_pose_gray,128,128,ETC2_RGBA8,False,False,16384,1,skill_tina_pose_gray
skill_tina_uniqueskills,128,128,ETC2_RGBA8,False,False,16384,1,skill_tina_uniqueskills
skill_uni_enchance_01,128,128,ETC2_RGBA8,False,False,16384,1,skill_uni_enchance_01
skill_wisdom,128,128,ETC2_RGBA8,False,False,16384,1,skill_wisdom
skill_zap,128,128,ETC2_RGBA8,False,False,16384,1,skill_zap
skillpoint_4170001,52,52,ETC2_RGBA8,False,False,2704,1,skillpoint_4170001
society_4120001,84,84,ETC2_RGBA8,False,False,7056,1,society_4120001
society_box1_4031001,100,100,ETC2_RGBA8,False,False,10000,1,society_box1_4031001
speak_1,252,340,ETC2_RGBA8,False,False,85680,1,speak_1
speak_2,252,340,ETC2_RGBA8,False,False,85680,1,speak_2
speak_3,252,340,ETC2_RGBA8,False,False,85680,1,speak_3
speak_4,252,340,ETC2_RGBA8,False,False,85680,1,speak_4
speak_7,252,340,ETC2_RGBA8,False,False,85680,1,speak_7
starlevel_debris_bg,448,148,ETC2_RGBA8,False,False,66304,1,starlevel_debris_bg
starlevel_star_popup_bg,568,332,ETC2_RGBA8,False,False,188576,1,starlevel_star_popup_bg
starstone_atk_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_1
starstone_atk_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_2
starstone_atk_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_3
starstone_atk_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_4
starstone_atk_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_5
starstone_atk_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_6
starstone_atk_per_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_per_1
starstone_atk_per_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_per_2
starstone_atk_per_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_per_3
starstone_atk_per_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_per_4
starstone_atk_per_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_per_5
starstone_atk_per_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_atk_per_6
starstone_block_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_1
starstone_block_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_2
starstone_block_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_3
starstone_block_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_4
starstone_block_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_5
starstone_block_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_6
starstone_block_intensity_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_intensity_1
starstone_block_intensity_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_intensity_2
starstone_block_intensity_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_intensity_3
starstone_block_intensity_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_intensity_4
starstone_block_intensity_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_intensity_5
starstone_block_intensity_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_block_intensity_6
starstone_crit_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_1
starstone_crit_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_2
starstone_crit_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_3
starstone_crit_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_4
starstone_crit_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_5
starstone_crit_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_6
starstone_crit_intensity_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_intensity_1
starstone_crit_intensity_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_intensity_2
starstone_crit_intensity_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_intensity_3
starstone_crit_intensity_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_intensity_4
starstone_crit_intensity_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_intensity_5
starstone_crit_intensity_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_crit_intensity_6
starstone_def_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_1
starstone_def_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_2
starstone_def_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_3
starstone_def_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_4
starstone_def_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_5
starstone_def_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_6
starstone_def_per_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_per_1
starstone_def_per_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_per_2
starstone_def_per_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_per_3
starstone_def_per_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_per_4
starstone_def_per_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_per_5
starstone_def_per_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_def_per_6
starstone_hp_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_1
starstone_hp_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_2
starstone_hp_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_3
starstone_hp_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_4
starstone_hp_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_5
starstone_hp_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_6
starstone_hp_per_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_per_1
starstone_hp_per_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_per_2
starstone_hp_per_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_per_3
starstone_hp_per_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_per_4
starstone_hp_per_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_per_5
starstone_hp_per_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_hp_per_6
starstone_offest_block_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_block_1
starstone_offest_block_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_block_2
starstone_offest_block_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_block_3
starstone_offest_block_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_block_4
starstone_offest_block_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_block_5
starstone_offest_block_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_block_6
starstone_offest_crit_1,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_crit_1
starstone_offest_crit_2,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_crit_2
starstone_offest_crit_3,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_crit_3
starstone_offest_crit_4,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_crit_4
starstone_offest_crit_5,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_crit_5
starstone_offest_crit_6,100,100,ETC2_RGBA8,False,False,10000,1,starstone_offest_crit_6
store_num1_0,130,20,RGBA32,False,False,10400,1,font
store_num2_0,190,27,RGBA32,False,False,20520,1,font
stpq_num_0,500,60,ETC2_RGBA8,False,False,30000,1,font
stronger_icon_1,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_1
stronger_icon_10,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_10
stronger_icon_11,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_11
stronger_icon_12,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_12
stronger_icon_13,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_13
stronger_icon_14,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_14
stronger_icon_15,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_15
stronger_icon_16,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_16
stronger_icon_17,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_17
stronger_icon_18,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_18
stronger_icon_19,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_19
stronger_icon_2,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_2
stronger_icon_20,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_20
stronger_icon_21,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_21
stronger_icon_22,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_22
stronger_icon_23,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_23
stronger_icon_24,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_24
stronger_icon_25,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_25
stronger_icon_26,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_26
stronger_icon_27,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_27
stronger_icon_28,96,96,RGBA32,False,False,36864,1,stronger_icon_28
stronger_icon_29,96,96,RGBA32,False,False,36864,1,stronger_icon_29
stronger_icon_3,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_3
stronger_icon_30,96,96,RGBA32,False,False,36864,1,stronger_icon_30
stronger_icon_4,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_4
stronger_icon_5,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_5
stronger_icon_6,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_6
stronger_icon_7,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_7
stronger_icon_8,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_8
stronger_icon_9,96,96,ETC2_RGBA8,False,False,9216,1,stronger_icon_9
stronger_sx,296,361,ARGB32,False,False,427424,1,stronger_sx
suotou77,64,64,ETC2_RGBA8,False,False,4096,3,eff_battlebtn_lock,uicombatprefab,uidwacombatprefab
supply01,404,516,ETC2_RGBA8,False,False,208464,1,supply01
supply02,404,516,ETC2_RGBA8,False,False,208464,1,supply02
talent_4110001,84,84,ETC2_RGBA8,False,False,7056,1,talent_4110001
talk2_1,381,273,ARGB32,False,False,416052,1,talk2_1
talk2_2,381,273,ARGB32,False,False,416052,1,talk2_2
talk2_3,381,273,ARGB32,False,False,416052,1,talk2_3
talk2_4,381,273,ARGB32,False,False,416052,1,talk2_4
talk2_5,381,273,ARGB32,False,False,416052,1,talk2_5
timelimited_gift_frame,984,536,ETC2_RGBA8,False,False,527424,1,timelimited_gift_frame
title_bk,47,26,RGBA32,False,False,4888,1,uitexture_main
title_czhk,46,25,ARGB32,False,False,4600,1,uitexture_main
title_dz,200,104,ETC2_RGBA8,False,False,20800,1,title_dz
title_gjzq,88,28,ETC2_RGBA8,False,False,2464,1,uitexture_main
title_jl,50,27,RGBA32,False,False,5400,1,uitexture_treasury
title_jrhd,88,28,ETC2_RGBA8,False,False,2464,1,uitexture_main
title_jsjl,260,68,ETC2_RGBA8,False,False,17680,1,title_jsjl
title_jxcg,260,72,ETC2_RGBA8,False,False,18720,1,title_jxcg
title_mrcz,88,28,RGBA32,False,False,9856,1,uitexture_main
title_mrfl,82,24,RGBA32,False,False,7872,1,uitexture_main
title_qlg,72,29,RGBA32,False,False,8352,1,uitexture_main
title_sd,49,27,RGBA32,False,False,5292,1,uitexture_treasury
title_sltg,496,128,ETC2_RGBA8,False,False,63488,1,title_sltg
title_sltg_bai,496,128,ETC2_RGBA8,False,False,63488,1,title_sltg_bai
title_tgjl,260,72,ETC2_RGBA8,False,False,18720,1,title_tgjl
title_zdsj,596,144,ETC2_RGBA8,False,False,85824,1,title_zdsj
tournament_vs_vs,256,256,ETC2_RGBA8,False,False,65536,4,uitournamentchoosefighterprefab,uitournamentfighteragainstprefab,uitournamentmatch,uitournamentwatchamatchprefab
train_bg,1024,512,ETC_RGB4,False,False,262144,1,train_bg
train_bg,1024,512,ETC_RGB4,False,False,262144,1,train_bg
treasure_map_1,480,508,ETC2_RGBA8,False,False,243840,1,treasure_map_1
treasure_map_2,480,508,ETC2_RGBA8,False,False,243840,1,treasure_map_2
treasure_map_3,480,508,ETC2_RGBA8,False,False,243840,1,treasure_map_3
treasure_map_4,480,508,ETC2_RGBA8,False,False,243840,1,treasure_map_4
treasure_map_5,480,508,ETC2_RGBA8,False,False,243840,1,treasure_map_5
treasury_frame,445,288,RGBA32,False,False,512640,1,treasury_frame
treasury_frame0,101,101,RGBA32,False,False,40804,1,uitexture_treasury
treasury_frame1,101,101,RGBA32,False,False,40804,1,uitexture_treasury
treasury_frame2,101,101,RGBA32,False,False,40804,1,uitexture_treasury
treasury_frame3,101,101,RGBA32,False,False,40804,1,uitexture_treasury
treasury_frame4,101,101,RGBA32,False,False,40804,1,uitexture_treasury
treasury_frame5,229,54,RGBA32,False,False,49464,1,uitexture_treasury
treasury_frame6,142,41,RGBA32,False,False,23288,1,uitexture_treasury
treasury_record_normal,68,68,RGBA32,False,False,18496,1,uitexture_treasury
treasury_record_touch,68,68,RGBA32,False,False,18496,1,uitexture_treasury
treasury_shop_normal,68,69,RGBA32,False,False,18768,1,uitexture_treasury
treasury_shop_touch,68,69,RGBA32,False,False,18768,1,uitexture_treasury
treasury_turntable,333,153,RGBA32,False,False,203796,1,treasury_turntable
trial_4070001,84,84,ETC2_RGBA8,False,False,7056,1,trial_4070001
trial_box,180,218,RGBA32,False,False,156960,1,uitexture_trial
trial_frame_0,256,392,ETC2_RGBA8,False,False,100352,1,trial_frame_0
trial_frame_blue,272,388,ETC2_RGBA8,False,False,105536,1,trial_frame_blue
trial_frame_green,272,388,ETC2_RGBA8,False,False,105536,1,trial_frame_green
trial_frame_purple,272,388,ETC2_RGBA8,False,False,105536,1,trial_frame_purple
ui_075,256,128,ETC_RGB4,False,False,16384,1,ui_075
ui_075a,256,128,ETC_RGB4,False,False,16384,1,ui_075a
ui_075b,256,128,ETC_RGB4,False,False,16384,1,ui_075b
ui_075c,256,128,ETC_RGB4,False,False,16384,1,ui_075c
ui_075d,256,128,ETC_RGB4,False,False,16384,1,ui_075d
ui_085,128,64,ETC2_RGBA8,False,False,8192,2,eff_uisentelikeprefab_jyt,uisentelikeprefab
ui_104,64,64,ETC2_RGBA8,False,False,4096,4,eff_ring_breathing,eff_ring_scale,uiguidedemonstrationprefab,uiguideprefab
ui_104a,128,128,ETC2_RGBA8,False,False,16384,5,hand,uidailydriftguideprefab,uiguidedemonstrationprefab,uiguideprefab,uiswimmingpoolguideprefab
ui_104b,128,128,ETC2_RGBA8,False,False,16384,2,uiguidedemonstrationprefab,uiguideprefab
ui_104c,128,128,ETC2_RGBA8,False,False,16384,2,uiguidedemonstrationprefab,uiguideprefab
ui_106,128,128,RGBA32,False,False,65536,5,hand,uidailydriftguideprefab,uiguidedemonstrationprefab,uiguideprefab,uiswimmingpoolguideprefab
ui_106a,128,128,ETC2_RGBA8,False,False,16384,2,uiguidedemonstrationprefab,uiguideprefab
ui_106b,128,128,ETC2_RGBA8,False,False,16384,2,uiguidedemonstrationprefab,uiguideprefab
ui_106c,128,128,ETC2_RGBA8,False,False,16384,2,uiguidedemonstrationprefab,uiguideprefab
ui_107,32,64,ETC2_RGBA8,False,False,2048,1,eff_arrow
ui_109,128,64,ETC2_RGBA8,False,False,8192,3,eff_earth_connection,uirandomcard2prefab,uistarstonecardgoodsprefab
ui_110,64,64,ETC2_RGBA8,False,False,4096,4,eff_earth_connection,eff_qte_born,uirandomcard2prefab,uistarstonecardgoodsprefab
